id_estacion,Dirección,Código postal,Latitud,Longitud,Tipo,Rótulo,Tipo venta,Rem.,Margen,id_localidad
4661,CARRETERA CUV-8307 KM. 23700,16707,39.358806,-2.134056,terrestre,E.S. LA CUESTA,P,dm,N,1610
4662,CARRETERA MINAYA - SAN CLEMENTE KM. 10,16610,39.345778,-2.329972,terrestre,PURISIMA CONCEPCION S. COOP. DE C-LM,R,dm,D,1611
4663,CARRETERA LA RODA S/N KM. ,16611,39.323361,-2.263583,terrestre,LA MAGDALENA S. COOP. DE C-LM,R,dm,N,1612
4664,CARRETERA CTRA POZO AMARGO KM. 3,16611,39.325472,-2.266111,terrestre,GALP,P,dm,N,1612
4665,CARRETERA SAN CLEMENTE km 8975,16612,39.334588,-2.370979,terrestre,S.COOP. DELCAMPO LA CANDELARIA,R,dm,D,1613
4666,CARRETERA RODA (LA) KM. 72,16239,39.387889,-2.037639,terrestre,LAPEÑA MORATALLA S.L.,P,dm,N,1614
4667,CALLE QUINTANAR 36,16239,39.388139,-2.034722,terrestre,SAN ISIDRO SDAD. COOPERATIVA DE CLM,R,dm,N,1614
4668,AVENIDA DE LA INDUSTRIA 11,16239,39.383083,-2.040278,terrestre,U.S. ESCOBAR RUIZ,P,dm,N,1614
4669,AUTOVIA AUTOVIA DEL ESTE KM. 224,16250,39.517361,-1.753444,terrestre,MOLGAS,P,dm,D,1615
4670,CALLE REAL 5,16250,39.525444,-1.759417,terrestre,CASTIJORGE S. COOP. DE C-LM,R,dm,D,1615
4671,AUTOVIA A-3 KM. 224,16250,39.517083,-1.753639,terrestre,CEPSA,P,OM,D,1615
4672,CR A-3 225,16250,39.519389,-1.752472,terrestre,REPSOL,P,OM,I,1615
4673,AUTOVIA A-3 KM. 1619,16623,39.638250,-2.330556,terrestre,CEPSA,P,OM,D,1616
4674,AUTOVIA A-3 KM. 1621,16623,39.638556,-2.328028,terrestre,CEPSA,P,OM,I,1616
4675,N-III km 159900,16623,39.651444,-2.352278,terrestre,GALP,P,OM,N,1616
4676,AUTOVIA N-III KM. 1413,16444,39.783528,-2.419194,terrestre,CEPSA,P,dm,I,1617
4677,CALLE OLIVARES 22,16444,39.782250,-2.422917,terrestre,LA CANDELARIA DE CERVERA DEL LLANO SDAD. COOP. DE C-LM,R,dm,D,1617
4678,AUTOVIA A-40 KM. 174,16190,40.084528,-2.200806,terrestre,CEPSA,P,OM,I,1618
4679,AVENIDA REYES CATOLICOS 76,16003,40.059472,-2.138278,terrestre,AVIA,P,dm,D,1619
4680,AVENIDA RONDA OESTE 2,16003,40.054833,-2.129806,terrestre,GALP,P,OM,N,1619
4681,CARRETERA DE ALCAZAR 14,16003,40.051810,-2.143368,terrestre,HERMANOS NUÑO S.L.,P,dm,N,1619
4682,AVENIDA LOS ALFARES S/N,16002,40.076944,-2.151417,terrestre,GALP,P,OM,N,1619
4683,CARRETERA NACIONAL 400 KM. 1785,16002,40.078222,-2.151472,terrestre,C.C ALCAMPO,P,dm,N,1619
4684,CR N-400 1769,16002,40.073639,-2.170250,terrestre,CAMPSA,P,OM,I,1619
4685,CALLE HERMANOS BECERRIL 2,16004,40.066083,-2.134361,terrestre,REPSOL,P,OM,D,1619
4686,CALLE FERMIN CABALLERO 19,16004,40.067611,-2.135000,terrestre,CEPSA,P,OM,D,1619
4687,AVENIDA DEL MEDITERRANEO S/N,16004,40.053389,-2.121528,terrestre,CARREFOUR,P,dm,N,1619
4688,AVENIDA REY JUAN CARLOS I (DEL) 30,16004,40.055278,-2.126944,terrestre,AUTONET&OIL,P,dm,D,1619
4689,POLIGONO PALANCARES 4,16004,40.051972,-2.124333,terrestre,BULL,P,dm,D,1619
4690,CARRETERA N-320 KM. 1365,16004,40.055111,-2.125889,terrestre,REPSOL,P,OM,D,1619
4691,POLIGONO SEPES C/ LA MELGOSA PARCELA 140 140,16196,40.070389,-2.137417,terrestre,VITROIL,P,dm,D,1619
4692,CARRETERA N 320 KM. 131,16193,40.011694,-2.107139,terrestre,CAMPSA,P,OM,I,1620
4693,CARRETERA COMARCAL 200 KM. 26064,16411,39.931472,-3.010528,terrestre,E.S. VIRGEN DE LA SOLEDAD,P,dm,D,1621
4694,CARRETERA TARANCON KM. S/N,16411,39.930028,-3.011278,terrestre,COOP. NTRA. SRA. SOLEDAD,R,dm,I,1621
4695,CALLE YEDRA S/N,16251,39.517500,-1.672667,terrestre,COOPERATIVA SAN JORGE,R,dm,N,1622
4696,CALLE REAL 13,16251,39.517889,-1.671806,terrestre,ANDRESOIL,P,dm,D,1622
4697,CALLE ELIAS FERNANDEZ 10,16290,39.403639,-1.623972,terrestre,NTRA. SRA DE LA ESTRELLA S. COOP. DE C-LM,R,dm,D,1623
4698,TRAVESÍA MADRID-VALENCIA ,16435,39.728667,-2.412667,terrestre,LOS COMINARES DE LA HINOJOSA S. COOP. DE C-LM,R,dm,N,1624
4699,CALLE PARQUE S/N,16417,39.605333,-2.827278,terrestre,SAN FERNANDO,R,dm,D,1625
4700,CALLE JOSE ANTONIO VALVELDE 41 0400,16417,39.608722,-2.827167,terrestre,MEROIL,P,dm,I,1625
4701,POLIGONO 503 PARCELA 5009 S/N,16441,39.857944,-2.711278,terrestre,AGRICOLA LA CEPA S. COOP. DE C-LM,R,dm,N,1626
4702,AUTOVIA DEL ESTE KM. 111,16441,39.903833,-2.714278,terrestre,REPSOL,P,OM,I,1626
4703,AUTOVIA A-3 KM. 166,16730,39.596361,-2.280750,terrestre,REPSOL,P,OM,D,1627
4704,CARRETERA N-III KM. 1675,16730,39.609056,-2.280778,terrestre,CEPSA,P,dm,I,1627
4705,AUTOVIA A-3 KM. 168,16730,39.602528,-2.280694,terrestre,BP MOYA - HONRUBIA,P,dm,I,1627
4706,CALLE JOSE JOAQUIN MORENO DE SILVA 1,16410,39.844833,-3.003056,terrestre,AGRICOLA HORCAJO MANCHEGA,R,dm,D,1628
4707,CALLE COOPERATIVA 23,16410,39.848889,-3.002556,terrestre,EL VITOR SOC. COOP. DE C-LM,R,dm,D,1628
4708,PASEO ANGELA ROSA DE SILVA 16,16410,39.846806,-2.998639,terrestre,E.S.HPG,P,dm,N,1628
4709,CARRETERA CRTA. N-III KM. 1084,16500,39.913500,-2.744389,terrestre,REPSOL,P,dm,I,1629
4710,AUTOVIA CRTRA. N-III KM. 1084,16500,39.912000,-2.743472,terrestre,REPSOL,P,dm,D,1629
4711,CR CM-310 1027,16500,40.148893,-2.688424,terrestre,PETRONOR,P,dm,D,1629
4712,CARRETERA CM-310 KM. 101,16500,40.132778,-2.692722,terrestre,LA CHOPERA SDAD COOP DE C-LM,R,dm,I,1629
4713,AVENIDA CONSTITUCION 78,16235,39.440889,-1.737139,terrestre,COINTRANS,P,dm,D,1630
4714,CALLE SAN  ILDEFONSO 1,16235,39.443528,-1.752750,terrestre,161100-09363,P,dm,D,1630
4715,CARRETERA CM-311 KM. 173,16235,39.440278,-1.745472,terrestre,REPSOL,P,OM,D,1630
4716,CALLE NICOLAS PEINADO S/N,16330,39.904750,-1.366139,terrestre,FUEN MARIA S. COOP. DE C-LM,R,dm,D,1631
4717,CARRETERA CRTA. INIESTA POLIGONO 32 PARCELA 68 KM. 27200,16237,39.367861,-1.721250,terrestre,U.S GASOLEOS GUILLEN S.L,P,dm,I,1632
4718,CALLE MADRIGUERAS 47,16237,39.353250,-1.722306,terrestre,BODEGAS SIDL SAN ISIDRO DE LEDAÑA SOC. COOP. DE C-LM,R,dm,N,1632
4719,CARRETERA MADRIGUERAS KM. 16,16237,39.358694,-1.716833,terrestre,E.S. MONASOR,P,dm,N,1632
4720,CALLE ANGEL MOYA 24,16650,39.384917,-2.764028,terrestre,S. COOP. AGRARIA SANTO NIÑO DE LA BOLA.,R,dm,N,1633
4721,CARRETERA LAS MESAS-PEDERNOSO 9 KM. ,16650,39.395917,-2.767056,terrestre,REPSOL,P,OM,I,1633
4722,CALLE MONTESANTO S/N,16260,39.537722,-1.596944,terrestre,SANTISIMO CRISTO DE LA SALUDSOC.COOP.DE CLM,R,dm,N,1634
4723,POLIGONO FUENTE DE LOS ARRIEROS 2,16260,39.531694,-1.564972,terrestre,GRUPO SERTRANIN,P,dm,N,1634
4724,CARRETERA CUENCA KM. 0,16393,39.719111,-1.440528,terrestre,SOC. COOP. S. ANT. ABAD,R,dm,D,1635
4725,CARRETERA CUV-3231 KM. 8700,16434,39.731472,-2.500556,terrestre,COOP MONTALBANEJO,R,dm,D,1636
4726,MADRID-VALENCIA   N-III km 116,16440,39.881722,-2.668556,terrestre,ARBA SA,P,dm,D,1637
4727,CALLE CAMINO REAL ALTO 1,16630,39.503139,-2.870472,terrestre,REPSOL,P,OM,I,1638
4728,CALLE CAMINO REAL BAJO 27,16630,39.503167,-2.876750,terrestre,REPSOL,P,dm,D,1638
4729,CAMINO DEL CAMPO  S/N,16630,39.491111,-2.886500,terrestre,NT.S.DE MANJAVACAS S.COOP DE CLM,P,dm,I,1638
4730,CARRETERA ALBACETE N-320 KM. 72,16200,39.553778,-1.902944,terrestre,NATURGY,P,dm,I,1639
4731,CTRA. DE CAMPILLO km KM.1,16200,39.560838,-1.904007,terrestre,"SOC. COOP. A ""INMACULADA CONCEPCION""",R,dm,D,1639
4732,CARRETERA N-3 KM. 1993,16200,39.564250,-1.911028,terrestre,REPSOL,P,OM,D,1639
4733,CARRETERA N-320 KM. 72,16200,39.553750,-1.902806,terrestre,LA GAVIOTA GASOLINERA 24 HORAS,P,dm,I,1639
4734,CTRA. ALBACETE S/N (N-320 km 69),16200,39.538444,-1.899472,terrestre,REPSOL,P,dm,N,1639
4735,CARRETERA TORREJONCILLO KM. S/N,16160,39.954722,-2.592028,terrestre,LA PALOMAREÑA S. COOP. DE C-LM,R,dm,D,1640
4736,CALLE PIZARRO S/N,16638,39.482583,-2.749056,terrestre,SANTA ANA SOC. COOP.,P,dm,D,1641
4737,CARRETERA N-301 KM. 150300,16638,39.487167,-2.742583,terrestre,CEPSA,P,dm,I,1641
4738,CARRETERA N-301 KM. 160,16660,39.442944,-2.671694,terrestre,CEPSA,P,OM,I,1642
4739,CALLE LA MANCHA 1,16660,39.442444,-2.673444,terrestre,PEDROHERAS E.S.,P,dm,N,1642
4740,CALLE JORGE MANRIQUE 1,16660,39.455389,-2.681611,terrestre,PEDROGAS S.L. (JULIO CHARCO),P,dm,I,1642
4741,CALLE CALVARIO S/N,16240,39.496028,-1.901250,terrestre,NUESTRA SEÑOA DEL ESPINO S. COOP DE C-LM,R,dm,D,1643
4742,AUTOVIA A-31 SALIDA19 KM. 19,16708,39.361667,-2.200972,terrestre,REPSOL,P,dm,I,1644
4743,AUTOVIA AUTOVIA A-3 KM. 207,16212,39.518361,-1.952528,terrestre,REPSOL,P,dm,I,1645
4744,CARRETERA CM-2023 KM. 746,16800,40.450778,-2.316917,terrestre,REPSOL,P,dm,I,1646
4745,CARRETERA N-301 (MADRID-ALICANTE) KM. 1719,16670,39.375472,-2.568083,terrestre,BP MOYA - EL PROVENCIO,P,dm,D,1647
4746,AUTOPISTA AP-36 (MRG.DCHO.) KM. 120,16670,39.412194,-2.589000,terrestre,CEPSA,P,dm,D,1647
4747,AUTOPISTA AP-36 (MRG.IZDO.) KM. 120,16670,39.413333,-2.587889,terrestre,CEPSA,P,OM,I,1647
4748,C/ TOSTADO 22,16670,39.381694,-2.575917,terrestre,BODEGAS CAMPOS REALES,R,dm,D,1647
4749,CAMINO POZO LA MINA S/N,16421,39.782889,-2.808639,terrestre,ASPERILLA S. COOP. C-LM,R,dm,D,1648
4750,CARRETERA N320 KM. 453,16220,39.349167,-1.930056,terrestre,SUPEROIL,R,dm,D,1649
4751,CARRETERA N320 KM. 435,16220,39.333472,-1.928833,terrestre,E.S.QUINTANAR,P,dm,I,1649
4752,CALLE PRÍNCIPE 153,16220,39.333389,-1.928306,terrestre,"S. COOP. AGRARIA DE C-LM ""SAN ISIDRO""",R,dm,D,1649
4753,CARRETERA N-320 KM. KM 43.100,16220,39.330972,-1.928250,terrestre,E.S. VALERO 24 H,P,dm,D,1649
4754,CALLE SACRAMENTO S/N,16430,39.919667,-2.808111,terrestre,SEGOBRICENSE,R,dm,N,1650
4755,TRAVESÍA CR VIEJA MADRID-VALENCIA S/N,16430,39.915194,-2.796722,terrestre,STAROIL,P,dm,I,1650
4756,CR N-420 5164,16318,40.101861,-1.505778,terrestre,ESTACIÓN DE SERVICIO SALVACAÑETE,P,dm,I,1651
4757,CARRETERA LA ALBERCA KM. 046,16600,39.412917,-2.423861,terrestre,SANCLEMENTINA DE TTAS. COOP. CONSUMO,R,dm,D,1652
4758,CL DEL CARMEN  S/N,16600,39.408250,-2.422306,terrestre,BP SAN CLEMENTE,P,dm,D,1652
4759,CARRETERA NACIONAL 310 KM. 1533,16600,39.392028,-2.438556,terrestre,REPSOL,P,dm,I,1652
4760,POLIGONO SAN JOSE CALLE C/10  PARCELA 14,16600,39.406472,-2.407861,terrestre,VEN Y VEN OIL,P,dm,N,1652
4761,CARRETERA DE LA ALMARCHA 50 KM. 0,16600,39.408694,-2.421139,terrestre,COOPERATIVA DEL CAMPO NTRA SRA DE RUS,R,dm,D,1652
4762,AUTOVIA A-43 (MRG.IZDO.) KM. 4301,16600,39.395083,-2.409139,terrestre,CEPSA,P,OM,I,1652
4763,AUTOVIA A-43 (MRG.DCHO.) KM. 4301,16600,39.394028,-2.407889,terrestre,CEPSA,P,OM,D,1652
4764,CARRETERA N-420 KM. 39490,16770,39.845389,-2.361611,terrestre,REPSOL,P,dm,I,1653
4765,PARAJE LA DEHESILLA S/N,16336,39.967139,-1.262694,terrestre,AGRICOLA SERRA TURIA S. COOP. DE C-LM,R,dm,D,1654
4766,AUTOPISTA AP-36 (MRG.DCHO.) KM. 84,16639,39.484833,-2.825389,terrestre,CEPSA,P,OM,D,1655
4767,AUTOPISTA AP-36 (MRG.IZDO.) KM. 84,16639,39.485972,-2.824472,terrestre,CEPSA,P,OM,I,1655
4768,CALLE CARRETERILLA 38,16639,39.491694,-2.807944,terrestre,"""SAN ISIDRO LABRADOR""SOC.COOP.CLM",R,dm,D,1655
4769,CALLE CAMINO DEL CEMENTERIO 3,16621,39.562389,-2.426222,terrestre,CARBURANTES MUÑOZ PORRAS,P,dm,N,1656
4770,CARRETERA N-310 KM. 1870,16700,39.409722,-2.211028,terrestre,REPSOL,P,dm,I,1657
4771,CR N-330 227,16320,39.846556,-1.272889,terrestre,REPSOL,P,dm,D,1658
4772,CARRETERA MADRID-VALENCIA KM. 82600,16400,40.002833,-3.004778,terrestre,CEPSA,P,dm,D,1659
4773,CARRETERA MADRID-VALENCIA KM. 82600,16400,40.003222,-3.004611,terrestre,CEPSA,P,dm,I,1659
4774,CARRETERA N-III KM. 81,16400,40.006778,-3.018500,terrestre,EESS ROTONDA,P,dm,I,1659
4775,AVENIDA ADOLFO SUAREZ 23,16400,40.005611,-3.015944,terrestre,T9,P,dm,N,1659
4776,CARRIL DE HUETE S/N,16400,40.005472,-2.982722,terrestre,N S RIANSARES,R,dm,I,1659
4777,AVENIDA REY JUAN CARLOS I 37,16400,40.006583,-3.005306,terrestre,MANZANARES RUIZ,P,dm,D,1659
4778,ENLACE CU-V-8307/A3 KM 186400 km 16,16710,39.484889,-2.156278,terrestre,DILAMOR,P,dm,I,1660
4779,AUTOVIA DISEMINADOS POLIGONO 511 PARCELA 39 KM. 386,16710,39.485778,-2.161972,terrestre,BEROIL,P,dm,D,1660
4780,AUTOVIA DE VALENCIA km 186,16710,39.484444,-2.158278,terrestre,REPSOL,P,dm,D,1660
4781,CALLE URBANOS 1,16161,40.007639,-2.570306,terrestre,VIRGEN URBANOS,R,dm,N,1661
4782,CARRETERA ALMENDROS KM. ,16413,39.899250,-2.955667,terrestre,ASOC AGRI TORRUBIA,R,dm,D,1662
4783,CALLE CASTILLA LA MANCHA 2,16150,40.348611,-1.850472,terrestre,CAMPSA,P,OM,I,1663
4784,PARAJE TRASCASTILLO PARCELA 84 POLIG. 27,16422,39.702194,-2.750944,terrestre,AGRICOLA TRESJUNCOS S. COOP. DE C-LM,R,dm,D,1664
4785,CAMINO PAREDES SN,16452,39.987083,-2.859972,terrestre,SURTIDOR COMBUSTIBLE DE UCLES,R,dm,I,1665
4786,CALLE EXTRAMUROS S/N,16813,40.505361,-2.449639,terrestre,ALTA ALCARRIA S. COOP. LTDA,R,dm,D,1666
4787,CARRETERA CM-2100   CUENCA-ALBACETE KM. 32940,16120,39.770444,-2.166139,terrestre,MEROIL,P,dm,D,1667
4788,POLIGONO 513 PARCELA 5053 5053,16860,40.399028,-2.319694,terrestre,VEGA DE TRABAQUE S. COOP. DE C-LM,R,dm,N,1668
4789,POLIGONO B1 10,16647,39.603500,-2.672694,terrestre,CRUZ CERRADA S. COOP. DE C-LM,R,dm,D,1669
4790,CALLE EXTRARRADIO S/N,16236,39.330167,-1.848306,terrestre,IMPERIO SDAD. COOP. DE CLM,R,dm,N,1670
4791,CARRETERA CU-211 KM. 259,16535,40.341694,-2.646444,terrestre,CEPSA,P,dm,I,1671
4792,CALLE SAN ANTONIO 21,16270,39.469694,-1.624528,terrestre,SAN ANTONIO DE PADUA SDAD. COOP. DE C-LM,R,dm,D,1672
4793,CL SAN ANTON 30,16415,39.732694,-2.920528,terrestre,LA VID Y LA ESPIGA  SOCIEDAD COOP. DE CLM,R,dm,N,1673
4794,CARRETERA CM-310 KM. 476,16415,39.735806,-2.924444,terrestre,E.S. VALENCIANO MEDINA,P,dm,I,1673
4795,CARRETERA N-310 KM. 197,16230,39.442917,-1.959667,terrestre,E.S.D VILLANUEVA DE LA JARA,P,dm,D,1674
4796,CR N-320 56,16230,39.439667,-1.942417,terrestre,PETRONOR,P,OM,D,1674
4797,POLIGONO 510 PARCELA 101 101,16433,39.782389,-2.569056,terrestre,NTRA. SRA. DE LA CABEZA DE VILLAR DE CAÑAS S. COOP. DE C-LM,R,dm,D,1675
4798,CAMINO LAS MONJAS S/N,16432,39.788611,-2.689583,terrestre,MATALARA,P,dm,N,1676
4799,CALLE FRANCISCO RUIZ JARABO S/N,16771,39.871083,-2.445389,terrestre,VILLAREJO PERIESTEBAN S. COOP. DE C-LM,R,dm,D,1677
4800,CR N-3 131 (N-3 km 1312),16442,39.840611,-2.510972,terrestre,REPSOL,P,OM,I,1678
4801,CAMINO CAMINO CASALONGA 120,16442,39.864361,-2.577083,terrestre,REPSOL,P,OM,D,1678
4802,AUTOVIA DE LEVANTE PK 90,16420,39.961139,-2.926278,terrestre,VALCARCE,P,dm,I,1679
4803,CALLE NIÑO JESUS 25,16280,39.440500,-1.647528,terrestre,DULCE NOMBRE DE JESUS SOC. COOP,R,dm,D,1680
4804,CALLE CAMINO FUENTE DEL CAÑO 11,16111,39.768389,-2.268028,terrestre,PASACONSOL S. COOP. DE C-LM,R,dm,D,1681
4805,AUTOVIA CARRETERA NACIONAL A3			 KM. KM 121300			,16771,39.872806,-2.609750,terrestre,REPSOL,P,OM,I,1682
4806,CALLE UBEGUN INDUSTRIGUNEA 1,20809,43.274111,-2.129028,terrestre,PETROPRIX,P,dm,I,1683
4807,BARRIO ARRUTIEGIA 31,20809,43.237028,-2.152194,terrestre,SI,P,dm,D,1684
4808,POLIGONO LEIZOTZ PARC F PAB B S/N,20140,43.226000,-2.005278,terrestre,MENDIONDO S.COOP.,P,dm,N,1685
4809,POL. IND. KARRIKA. PARCELA 6,20140,43.206667,-2.034417,terrestre,PETROMIRALLES,P,dm,N,1685
4810,POLIGONO INDUSTRIAL LEIZOTZ PARCELA A-1 N,20140,43.232028,-2.000389,terrestre,CEPSA,P,OM,D,1686
4811,POLIGONO BENTA ALDEA 4,20270,43.155306,-2.069111,terrestre,PETROPRIX,P,dm,D,1687
4812,CALLE ARABA HIRIBIDEA 32,20500,43.058694,-2.493500,terrestre,PETROPRIX,P,dm,N,1688
4813,CL AVDA. DE GUIPUZCOA 34,20500,43.067028,-2.478333,terrestre,PETRONOR,P,OM,D,1688
4814,AUTOPISTA AP-1 KM. 129,20500,43.063333,-2.476111,terrestre,REPSOL,P,OM,D,1688
4815,BARRIO MUSAKOLA S/N,20500,43.070694,-2.475278,terrestre,EROSKI,P,dm,N,1688
4816,SAN ANDRÉS AUZOA 7 (BERGARA-VITORIA C-6213 km 803),20500,43.048694,-2.497500,terrestre,AVIA,P,dm,I,1688
4817,BARRIO SAN ANDRES AUZOA 7,20500,43.048472,-2.498750,terrestre,GALP,P,OM,D,1688
4818,CARRETERA GI-2132 ASTIGARRAGA-OIARTZUN KM. 10,20115,43.281972,-1.916778,terrestre,2OIL - BI OIL,P,dm,N,1689
4819,CAMINO DONOSTIA IBILBIDEA 60,20115,43.282583,-1.951278,terrestre,FUEL TRUCK,P,dm,N,1689
4820,POLIGONO ZUBIKOETA 1,20211,43.015361,-2.176500,terrestre,AVIA,P,dm,D,377
4820,POLIGONO ZUBIKOETA 1,20211,43.015361,-2.176500,terrestre,AVIA,P,dm,D,1690
4821,BARRIO BAZTERRETXE AUZOA 2,20720,43.172361,-2.303167,terrestre,EROSKI,P,dm,N,1691
4822,CALLE IBAI ONDO 14,20720,43.176444,-2.312056,terrestre,AVIA,P,dm,D,1691
4823,CARRETERA GI-631 KM. 105,20730,43.203750,-2.253472,terrestre,GM FUEL STATIONS,P,dm,I,1692
4824,POLIGONO LANDETA 33,20730,43.175861,-2.252194,terrestre,GUGAS,P,dm,N,1692
4825,CR GI-631  P.K. 1220 D,20730,43.189667,-2.258778,terrestre,AVIA,P,dm,D,1692
4826,POLIGONO BASARTE 6,20730,43.178083,-2.291139,terrestre,URKIDE,P,dm,D,1692
4827,CARRETERA GI-631 KM. 106,20730,43.203861,-2.253778,terrestre,GM FUEL STATIONS,P,dm,D,1692
4828,CR  N-1 P.K. 419,20200,43.045278,-2.194806,terrestre,REPSOL,P,dm,D,1693
4829,CR GI-632 1,20200,43.050028,-2.220417,terrestre,REPSOL,P,OM,D,1693
4830,CARRETERA GI-2632 KM. 2,20200,43.045861,-2.234583,terrestre,GALP,P,OM,N,1693
4831,CR GI-632  BEASAIN-DURANGO 17,20200,43.048222,-2.227278,terrestre,REPSOL,P,OM,I,1693
4832,CALLE LEIZEAGA 7,20570,43.122694,-2.425306,terrestre,EROSKI,P,dm,N,1694
4833,CALLE TELLERIA - POLIGONO INDUSTRIAL LABEGARAIETA PARCELA P4 B 16,20570,43.105083,-2.420611,terrestre,CEPSA,P,OM,D,1694
4834,CALLE AMILLAGA 17,20570,43.125833,-2.423889,terrestre,REPSOL,P,OM,D,1694
4835,CALLE URTEAGA 28,20570,43.107861,-2.406556,terrestre,AVIA,P,dm,N,1694
4836,CALLE SANTALAITZ KALEA 3,20570,43.123417,-2.423028,terrestre,PLENOIL,P,dm,D,1695
4837,CARRETERA N 634 KM. 0,20820,43.293806,-2.341111,terrestre,GALP,P,OM,D,1696
4838,CARRETERA N 634 KM. 41,20820,43.294167,-2.340833,terrestre,GALP,P,OM,I,1696
4839,AP-8 (MRG.IZDO.) km 55,20829,43.284944,-2.328222,terrestre,AVIA,P,dm,I,1697
4840,AP-8 (MRG.DCHO.) km 55,20829,43.284528,-2.329861,terrestre,AVIA,P,dm,D,1697
4841,CL AVENIDA DE TOLOSA 188,20009,43.299889,-2.002111,terrestre,REPSOL,P,OM,I,1698
4842,PASEO ERRONDO 7,20010,43.309028,-1.981472,terrestre,REPSOL,P,OM,D,1698
4843,PASEO DEL DOCTOR BEGUIRISTAIN 271,20014,43.285972,-1.984056,terrestre,REPSOL,P,OM,D,1698
4844,PASEO DR. BEGIRISTAIN 66,20014,43.295972,-1.966806,terrestre,CEPSA,P,OM,D,1698
4845,PASEO DR. BEGIRISTAIN 75,20014,43.297083,-1.966250,terrestre,CEPSA,P,OM,I,1698
4846,PASEO UBARBURU 6,20014,43.302139,-1.951361,terrestre,EUSKADILOWCOST,P,dm,N,1698
4847,CL AVENIDA DE LA ZURRIOLA 32,20002,43.325194,-1.975111,terrestre,PETRONOR,P,OM,D,1698
4848,VIAL MARTUTENE-INCHAURRONDO km 55,20012,43.304556,-1.949639,terrestre,AVIA,P,dm,D,1698
4849,AVDA.DE NAVARRA 5,20013,43.325889,-1.970639,terrestre,AVIA,P,dm,N,1698
4850,CALLE GARBERA BIDEA 2,20015,43.311194,-1.943889,terrestre,EROSKI,P,dm,N,1698
4851,CL DE ZARAUTZ  136,20018,43.301083,-2.002528,terrestre,REPSOL,P,OM,D,1698
4852,AUTOVIA A-1 KM. 454600,20160,43.247361,-2.025250,terrestre,CEPSA,P,OM,I,1699
4853,AVENIDA HIPODROMO S/N,20160,43.254250,-2.023000,terrestre,GALP,P,OM,N,1699
4854,AVENIDA SAN PEDRO 3,20017,43.321667,-1.943667,terrestre,REPSOL,P,dm,D,1698
4855,CALLE OTAOLA 13,20600,43.181611,-2.482917,terrestre,AVIA-KANTOI,P,dm,N,1700
4856,CALLE BARRENA 19,20600,43.189972,-2.454556,terrestre,AVIA-ACITAIN,P,dm,N,1700
4857,CALLE TORREKUA 02,20600,43.180389,-2.487861,terrestre,BQ ENERGIES,P,dm,D,1700
4858,CALLE LERUN TXIKI MORTERIKA 2,20870,43.221333,-2.406611,terrestre,MLC,P,dm,N,1701
4859,CALLE DEBA 21,20870,43.219167,-2.408750,terrestre,REPSOL,P,dm,I,1701
4860,CALLE ZIZILION 3,20870,43.210333,-2.419139,terrestre,PETROPRIX,P,dm,I,1701
4861,PASEO EGIBURUBERRI 6,20100,43.295417,-1.899194,terrestre,UREPEL,P,dm,N,1702
4862,AVENIDA NAVARRA 81,20100,43.316139,-1.905194,terrestre,GALP,P,OM,D,1703
4863,AUTOPISTA AP-1 KM. 121500,20540,43.016944,-2.535278,terrestre,REPSOL,P,OM,I,1704
4864,PASEO AINGERU 8,20540,43.013833,-2.534500,terrestre,PETRONOR,P,dm,I,1705
4865,BARRIO AKARREGI 23,20120,43.266944,-1.968278,terrestre,AVIA,P,dm,N,1706
4866,CR  GI-2132 P.K. 04 M.I.,20120,43.278056,-2.001361,terrestre,PETRONOR,P,OM,I,1706
4867,AUTOPISTA AP-8 KM. 22,20120,43.278472,-1.984250,terrestre,REPSOL,P,OM,I,1706
4868,CR GI-2132 04,20120,43.277667,-2.000944,terrestre,PETRONOR,P,OM,D,1706
4869,AUTOPISTA AP-8 KM. 22,20120,43.279778,-1.982444,terrestre,REPSOL,P,OM,D,1706
4870,CARRETERA GI-636 KM. 13,20280,43.347167,-1.806944,terrestre,EASYGAS,P,dm,D,1707
4871,CARRETERA GI-636 KM. 13,20280,43.347556,-1.808528,terrestre,EASYGAS,P,dm,I,1707
4872,CALLE GABARRARI 22,20280,43.356444,-1.794389,terrestre,GALP,P,OM,N,1707
4873,POLIGONO IÑAUSTI 4B CRTA NACIONAL I KM 416 0,20213,43.027472,-2.221806,terrestre,TRANS.O.GUI.COOP.,P,dm,N,1708
4874,AUTOVIA A-1 KM. 406000,20213,42.949306,-2.228333,terrestre,CEPSA ETXEGARATE,P,dm,I,1708
4875,AVENIDA ELIZATXO 8,20303,43.336611,-1.796417,terrestre,ELIZATXO-REPSOL,P,dm,N,1709
4876,AVENIDA NAVARRA 18,20304,43.339306,-1.782250,terrestre,BP IRUN,P,OM,N,1709
4877,CL AVENIDA DE IPARRALDE  43,20304,43.347222,-1.787361,terrestre,REPSOL,P,OM,I,1709
4878,AVENIDA IPARRALDE 42,20304,43.347278,-1.787028,terrestre,REPSOL,P,OM,D,1709
4879,CL AVENIDA DE LTXUMBORRO S.N.,20305,43.333889,-1.817028,terrestre,PETRONOR,P,OM,I,1709
4880,AVENIDA ELIZATXO (N-I KM 4805) 64,20305,43.328889,-1.827139,terrestre,CEPSA,P,OM,D,1709
